shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
TAE:AUTO_6042092,49.29182,1.00337,52,23975
TAE:AUTO_6042092,49.290022,1.003119,53,24176
TAE:AUTO_6042092,49.289313,1.005263,54,24351
TAE:AUTO_6042092,49.289494,1.007754,55,24533
TAE:AUTO_6042092,49.2912,1.01434,56,25048
TAE:AUTO_6042093,49.282275,1.007203,1,0
TAE:AUTO_6042093,49.2912,1.01434,2,1120
TAE:AUTO_6042093,49.289,1.00735,3,1684
TAE:AUTO_6042093,49.288956,1.005984,4,1783
TAE:AUTO_6042093,49.290046,1.003432,5,2005
TAE:AUTO_6042093,49.290518,1.000938,6,2194
TAE:AUTO_6042093,49.291246,0.998593,7,2383
TAE:AUTO_6042093,49.297282,0.994501,8,3117
TAE:AUTO_6042093,49.301178,0.992528,9,3574
TAE:AUTO_6042093,49.304558,0.992709,10,3950
TAE:AUTO_6042093,49.310673,0.996083,11,4673
TAE:AUTO_6042093,49.319368,1.007345,12,5940
TAE:AUTO_6042093,49.320626,1.009973,13,6177
TAE:AUTO_6042093,49.322547,1.015649,14,6641
TAE:AUTO_6042093,49.323744,1.020919,15,7047
TAE:AUTO_6042093,49.324688,1.025618,16,7404
TAE:AUTO_6042093,49.325193,1.03012,17,7736
TAE:AUTO_6042093,49.325721,1.035497,18,8132
TAE:AUTO_6042093,49.326324,1.041532,19,8575
TAE:AUTO_6042093,49.327546,1.049258,20,9153
TAE:AUTO_6042093,49.329129,1.055373,21,9631
TAE:AUTO_6042093,49.332928,1.066227,22,10526
TAE:AUTO_6042093,49.333972,1.070471,23,10856
TAE:AUTO_6042093,49.339236,1.084011,24,12001
TAE:AUTO_6042093,49.34061,1.08593,25,12208
TAE:AUTO_6042093,49.343318,1.090846,26,12675
TAE:AUTO_6042093,49.344789,1.092917,27,12897
TAE:AUTO_6042093,49.34283,1.0996,28,13430
TAE:AUTO_6042094,49.34233,1.1003,1,0
TAE:AUTO_6042094,49.344764,1.092809,2,607
TAE:AUTO_6042094,49.343414,1.09118,3,799
TAE:AUTO_6042094,49.340337,1.08563,4,1328
TAE:AUTO_6042094,49.33911,1.083797,5,1518
TAE:AUTO_6042094,49.333953,1.070684,6,2631
TAE:AUTO_6042094,49.332956,1.066682,7,2942
TAE:AUTO_6042094,49.3292,1.055802,8,3836
TAE:AUTO_6042094,49.327604,1.04965,9,4317
TAE:AUTO_6042094,49.326311,1.041936,10,4896
TAE:AUTO_6042094,49.325728,1.03592,11,5338
TAE:AUTO_6042094,49.325148,1.02936,12,5820
TAE:AUTO_6042094,49.324686,1.025367,13,6114
TAE:AUTO_6042094,49.32371,1.020507,14,6484
TAE:AUTO_6042094,49.322456,1.015082,15,6902
TAE:AUTO_6042094,49.320649,1.009864,16,7332
TAE:AUTO_6042094,49.319257,1.007072,17,7587
TAE:AUTO_6042094,49.311,0.99605,18,8806
TAE:AUTO_6042094,49.305194,0.992757,19,9494
TAE:AUTO_6042094,49.300926,0.992517,20,9969
TAE:AUTO_6042094,49.297704,0.993973,21,10343
TAE:AUTO_6042094,49.290864,0.999223,22,11194
TAE:AUTO_6042094,49.290436,1.000847,23,11322
TAE:AUTO_6042094,49.290022,1.003119,24,11493
TAE:AUTO_6042094,49.289313,1.005263,25,11668
TAE:AUTO_6042094,49.289494,1.007754,26,11850
TAE:AUTO_6042094,49.2912,1.01434,27,12366
TAE:AUTO_6042094,49.282275,1.007203,28,13486
TAE:AUTO_6042095,49.3038,1.0515,1,0
TAE:AUTO_6042095,49.30682,1.05907,2,644
TAE:AUTO_6042095,49.311307,1.070795,3,1632
TAE:AUTO_6042095,49.320923,1.090751,4,3435
TAE:AUTO_6042095,49.329794,1.10732,5,4992
TAE:AUTO_6042095,49.334394,1.113802,6,5687
TAE:AUTO_6042095,49.332439,1.094748,7,7089
TAE:AUTO_6042095,49.32832,1.07844,8,8360
TAE:AUTO_6042095,49.327143,1.072026,9,8844
TAE:AUTO_6042095,49.326139,1.066831,10,9238
TAE:AUTO_6042095,49.324507,1.059206,11,9821
TAE:AUTO_6042095,49.323875,1.055173,12,10123
TAE:AUTO_6042095,49.320397,1.046379,13,10870
TAE:AUTO_6042095,49.314894,1.031973,14,12083
TAE:AUTO_6042095,49.312567,1.027046,15,12525
TAE:AUTO_6042095,49.310191,1.025259,16,12819
TAE:AUTO_6042095,49.305856,1.024519,17,13305
TAE:AUTO_6042095,49.304232,1.018546,18,13775
TAE:AUTO_6042095,49.302332,1.013279,19,14212
TAE:AUTO_6042095,49.302482,1.010039,20,14449
TAE:AUTO_6042095,49.2996,1.0081,21,14799
TAE:AUTO_6042095,49.297047,1.006488,22,15106
TAE:AUTO_6042095,49.29182,1.00337,23,15730
TAE:AUTO_6042095,49.290022,1.003119,24,15931
TAE:AUTO_6042095,49.289313,1.005263,25,16106
TAE:AUTO_6042095,49.289494,1.007754,26,16288
TAE:AUTO_6042095,49.2912,1.01434,27,16803
TAE:AUTO_6042096,49.2912,1.01434,1,0
TAE:AUTO_6042096,49.289,1.00735,2,564
TAE:AUTO_6042096,49.288956,1.005984,3,663
TAE:AUTO_6042096,49.290046,1.003432,4,885
TAE:AUTO_6042096,49.29193,1.00354,5,1095
TAE:AUTO_6042096,49.297187,1.006674,6,1722
TAE:AUTO_6042096,49.2992,1.0081,7,1969
TAE:AUTO_6042096,49.302384,1.010043,8,2350
TAE:AUTO_6042096,49.302505,1.013977,9,2637
TAE:AUTO_6042096,49.30397,1.018168,10,2982
TAE:AUTO_6042096,49.305814,1.024925,11,3515
TAE:AUTO_6042096,49.310023,1.025175,12,3983
TAE:AUTO_6042096,49.312383,1.027043,13,4279
TAE:AUTO_6042096,49.314811,1.032359,14,4750
TAE:AUTO_6042096,49.320276,1.046211,15,5927
TAE:AUTO_6042096,49.323805,1.055071,16,6681
TAE:AUTO_6042096,49.324378,1.058961,17,6971
TAE:AUTO_6042096,49.326081,1.066783,18,7570
TAE:AUTO_6042096,49.327174,1.072457,19,8000
TAE:AUTO_6042096,49.32853,1.07917,20,8511
TAE:AUTO_6042096,49.3318,1.093717,21,9629
TAE:AUTO_6042096,49.334389,1.113624,22,11104
TAE:AUTO_6042096,49.329528,1.106736,23,11841
TAE:AUTO_6042096,49.320923,1.090751,24,13346
TAE:AUTO_6042096,49.311307,1.070795,25,15149
TAE:AUTO_6042096,49.30683,1.05894,26,16144
TAE:AUTO_6042096,49.3039,1.0515,27,16776
TAE:AUTO_6042097,49.293304,1.001608,1,0
TAE:AUTO_6042097,49.291264,1.003938,2,283
TAE:AUTO_6042097,49.290922,1.006927,3,503
TAE:AUTO_6042097,49.290256,1.012506,4,916
TAE:AUTO_6042097,49.289485,1.018863,5,1386
TAE:AUTO_6042097,49.28708,1.01924,6,1655
TAE:AUTO_6042097,49.284789,1.018806,7,1912
TAE:AUTO_6042097,49.283207,1.017787,8,2103
TAE:AUTO_6042097,49.281207,1.020949,9,2423
TAE:AUTO_6042097,49.2801,1.023467,10,2644
TAE:AUTO_6042097,49.2779,1.02521,11,2919
TAE:AUTO_6042098,49.277929,1.025317,1,0
TAE:AUTO_6042098,49.280037,1.023702,2,262
TAE:AUTO_6042098,49.281352,1.020787,3,519
TAE:AUTO_6042098,49.28236,1.0182,4,738
TAE:AUTO_6042098,49.284733,1.018864,5,1007
TAE:AUTO_6042098,49.28714,1.0194,6,1277
TAE:AUTO_6042098,49.289534,1.018994,7,1545
TAE:AUTO_6042098,49.290194,1.013536,8,1949
TAE:AUTO_6042098,49.290953,1.007245,9,2414
TAE:AUTO_6042098,49.291394,1.003915,10,2661
TAE:AUTO_6042098,49.2928,1.00145,11,2899
TAE:AUTO_6042099,49.32,1.0779,1,0
TAE:AUTO_6042099,49.328401,1.10373,2,2097
TAE:AUTO_6042099,49.32505,1.104683,3,2476
TAE:AUTO_6042099,49.32397,1.1144,4,3192
TAE:AUTO_6042099,49.318483,1.115683,5,3810
TAE:AUTO_6042099,49.31795,1.123867,6,4408
TAE:AUTO_6042099,49.317717,1.103123,7,5916
TAE:AUTO_6042099,49.314994,1.087029,8,7125
TAE:AUTO_6042099,49.312927,1.079835,9,7696
TAE:AUTO_6042099,49.312058,1.076959,10,7927
TAE:AUTO_6042099,49.309724,1.070642,11,8454
TAE:AUTO_6042099,49.307873,1.06578,12,8863
TAE:AUTO_6042099,49.305951,1.060606,13,9296
TAE:AUTO_6042099,49.302407,1.050982,14,10099
TAE:AUTO_6042099,49.300277,1.043659,15,10682
TAE:AUTO_6042099,49.299194,1.040054,16,10971
TAE:AUTO_6042099,49.298296,1.033654,17,11447
TAE:AUTO_6042099,49.297709,1.028978,18,11793
TAE:AUTO_6042099,49.296445,1.016241,19,12730
TAE:AUTO_6042099,49.29734,1.01234,20,13031
TAE:AUTO_6042099,49.299154,1.011685,21,13238
TAE:AUTO_6042099,49.30066,1.013839,22,13468
TAE:AUTO_6042099,49.301202,1.02265,23,14111
TAE:AUTO_6042099,49.3034,1.0208,24,14390
TAE:AUTO_6042099,49.309232,1.02887,25,15265
TAE:AUTO_6042100,49.309232,1.02887,1,0
TAE:AUTO_6042100,49.30322,1.02086,2,886
TAE:AUTO_6042100,49.301312,1.022612,3,1134
TAE:AUTO_6042100,49.300742,1.013721,4,1784
TAE:AUTO_6042100,49.29859,1.011416,5,2076
TAE:AUTO_6042100,49.2973,1.01234,6,2234
TAE:AUTO_6042100,49.296395,1.016321,7,2541
TAE:AUTO_6042100,49.297648,1.028987,8,3472
TAE:AUTO_6042100,49.298249,1.033701,9,3822
TAE:AUTO_6042100,49.299131,1.040043,10,4293
TAE:AUTO_6042100,49.300185,1.043507,11,4571
TAE:AUTO_6042100,49.302318,1.051035,12,5168
TAE:AUTO_6042100,49.305928,1.060785,13,5983
TAE:AUTO_6042100,49.307895,1.066005,14,6421
TAE:AUTO_6042100,49.309664,1.070801,15,6821
TAE:AUTO_6042100,49.312124,1.077449,16,7377
TAE:AUTO_6042100,49.312914,1.080198,17,7595
TAE:AUTO_6042100,49.315002,1.087066,18,8146
TAE:AUTO_6042100,49.317756,1.102646,19,9319
TAE:AUTO_6042100,49.318472,1.115596,20,10264
TAE:AUTO_6042100,49.317983,1.123949,21,10874
TAE:AUTO_6042100,49.32397,1.1144,22,11836
TAE:AUTO_6042100,49.32503,1.104696,23,12551
TAE:AUTO_6042100,49.3285,1.1038,24,12942
TAE:AUTO_6042100,49.32,1.0779,25,15049
TAE:AUTO_6042101,49.309232,1.02887,1,0
TAE:AUTO_6042101,49.311866,1.031149,2,336
TAE:AUTO_6042101,49.3139,1.03325,3,609
TAE:AUTO_6042101,49.320276,1.046211,4,1788
TAE:AUTO_6042101,49.323805,1.055071,5,2543
TAE:AUTO_6042101,49.324378,1.058961,6,2833
TAE:AUTO_6042101,49.326081,1.066783,7,3432
TAE:AUTO_6042101,49.327174,1.072457,8,3862
TAE:AUTO_6042101,49.32853,1.07917,9,4373
TAE:AUTO_6042101,49.3318,1.093717,10,5491
TAE:AUTO_6042101,49.334389,1.113624,11,6966
TAE:AUTO_6042101,49.329528,1.106736,12,7703
TAE:AUTO_6042101,49.320923,1.090751,13,9208
TAE:AUTO_6042101,49.311307,1.070795,14,11011
TAE:AUTO_6042101,49.30683,1.05894,15,12006
TAE:AUTO_6042101,49.3039,1.0515,16,12638
TAE:AUTO_6042102,49.3038,1.0515,1,0
TAE:AUTO_6042102,49.30682,1.05907,2,644
TAE:AUTO_6042102,49.311307,1.070795,3,1632
TAE:AUTO_6042102,49.320923,1.090751,4,3435
TAE:AUTO_6042102,49.329794,1.10732,5,4992
TAE:AUTO_6042102,49.334394,1.113802,6,5687
TAE:AUTO_6042102,49.332439,1.094748,7,7089
TAE:AUTO_6042102,49.32832,1.07844,8,8360
TAE:AUTO_6042102,49.327143,1.072026,9,8844
TAE:AUTO_6042102,49.326139,1.066831,10,9238
TAE:AUTO_6042102,49.324507,1.059206,11,9821
TAE:AUTO_6042102,49.323875,1.055173,12,10123
TAE:AUTO_6042102,49.320397,1.046379,13,10870
TAE:AUTO_6042102,49.314363,1.032767,14,12066
TAE:AUTO_6042102,49.311896,1.030974,15,12369
TAE:AUTO_6042102,49.309232,1.02887,16,12703
TAE:AUTO_6042103,49.314363,1.032767,1,0
TAE:AUTO_6042103,49.311146,1.034605,2,381
TAE:AUTO_6042103,49.309633,1.037917,3,675
TAE:AUTO_6042103,49.307217,1.039,4,955
TAE:AUTO_6042103,49.30452,1.0403,5,1270
TAE:AUTO_6042103,49.304189,1.037043,6,1509
TAE:AUTO_6042103,49.302547,1.033165,7,1845
TAE:AUTO_6042103,49.303528,1.029913,8,2106
TAE:AUTO_6042103,49.302336,1.026002,9,2420
TAE:AUTO_6042103,49.301312,1.022612,10,2691
TAE:AUTO_6042103,49.300465,1.019525,11,2935
TAE:AUTO_6042103,49.300742,1.013721,12,3358
TAE:AUTO_6042103,49.302482,1.010039,13,3688
TAE:AUTO_6042103,49.2996,1.0081,14,4039
TAE:AUTO_6042103,49.297047,1.006488,15,4346
TAE:AUTO_6042103,49.29182,1.00337,16,4970
TAE:AUTO_6042103,49.290022,1.003119,17,5171
TAE:AUTO_6042103,49.289313,1.005263,18,5345
TAE:AUTO_6042103,49.287337,1.008356,19,5660
TAE:AUTO_6042103,49.287,1.01267,20,5976
TAE:AUTO_6042103,49.288362,1.017749,21,6375
TAE:AUTO_6042103,49.28708,1.01924,22,6554
TAE:AUTO_6042103,49.284789,1.018806,23,6811
TAE:AUTO_6042103,49.283207,1.017787,24,7002
TAE:AUTO_6042103,49.281207,1.020949,25,7322
TAE:AUTO_6042103,49.2801,1.023467,26,7543
TAE:AUTO_6042103,49.2779,1.02521,27,7818
TAE:AUTO_6042103,49.275766,1.025569,28,8057
TAE:AUTO_6042103,49.277975,1.02787,29,8354
TAE:AUTO_6042103,49.277382,1.031563,30,8631
TAE:AUTO_6042103,49.275748,1.034211,31,8896
TAE:AUTO_6042103,49.274349,1.036451,32,9121
TAE:AUTO_6042103,49.2766,1.04157,33,9570
TAE:AUTO_6042104,49.314363,1.032767,1,0
TAE:AUTO_6042104,49.311146,1.034605,2,381
TAE:AUTO_6042104,49.309633,1.037917,3,675
TAE:AUTO_6042104,49.307217,1.039,4,955
TAE:AUTO_6042104,49.30403,1.04194,5,1369
TAE:AUTO_6042104,49.30452,1.0403,6,1500
TAE:AUTO_6042104,49.304189,1.037043,7,1740
TAE:AUTO_6042104,49.302547,1.033165,8,2076
TAE:AUTO_6042104,49.303528,1.029913,9,2336
TAE:AUTO_6042104,49.302336,1.026002,10,2650
TAE:AUTO_6042104,49.301312,1.022612,11,2922
TAE:AUTO_6042104,49.300465,1.019525,12,3165
TAE:AUTO_6042104,49.300742,1.013721,13,3589
TAE:AUTO_6042104,49.302482,1.010039,14,3919
TAE:AUTO_6042104,49.2996,1.0081,15,4269
TAE:AUTO_6042104,49.297047,1.006488,16,4576
TAE:AUTO_6042104,49.29182,1.00337,17,5200
TAE:AUTO_6042104,49.290022,1.003119,18,5401
TAE:AUTO_6042104,49.289313,1.005263,19,5576
TAE:AUTO_6042104,49.287337,1.008356,20,5890
TAE:AUTO_6042104,49.287,1.01267,21,6206
TAE:AUTO_6042104,49.288362,1.017749,22,6606
TAE:AUTO_6042104,49.28708,1.01924,23,6785
TAE:AUTO_6042104,49.284789,1.018806,24,7042
TAE:AUTO_6042104,49.283207,1.017787,25,7233
TAE:AUTO_6042104,49.281207,1.020949,26,7553
TAE:AUTO_6042104,49.2801,1.023467,27,7773
TAE:AUTO_6042104,49.2779,1.02521,28,8049
TAE:AUTO_6042104,49.275766,1.025569,29,8288
TAE:AUTO_6042104,49.277975,1.02787,30,8585
TAE:AUTO_6042104,49.277382,1.031563,31,8862
TAE:AUTO_6042104,49.275748,1.034211,32,9127
TAE:AUTO_6042104,49.274349,1.036451,33,9352
TAE:AUTO_6042104,49.2766,1.04157,34,9801
TAE:AUTO_6042105,49.2766,1.0413,1,0
TAE:AUTO_6042105,49.274752,1.035937,2,441
TAE:AUTO_6042105,49.275781,1.034282,3,607
TAE:AUTO_6042105,49.277425,1.031619,4,873
TAE:AUTO_6042105,49.278399,1.027961,5,1160
TAE:AUTO_6042105,49.276047,1.02627,6,1450
TAE:AUTO_6042105,49.277929,1.025317,7,1670
TAE:AUTO_6042105,49.280037,1.023702,8,1932
TAE:AUTO_6042105,49.281352,1.020787,9,2190
TAE:AUTO_6042105,49.28236,1.0182,10,2409
TAE:AUTO_6042105,49.284733,1.018864,11,2677
TAE:AUTO_6042105,49.28714,1.0194,12,2948
TAE:AUTO_6042105,49.288431,1.015532,13,3264
TAE:AUTO_6042105,49.28709,1.01198,14,3562
TAE:AUTO_6042105,49.287643,1.008033,15,3856
TAE:AUTO_6042105,49.288956,1.005984,16,4064
TAE:AUTO_6042105,49.290046,1.003432,17,4286
TAE:AUTO_6042105,49.29193,1.00354,18,4496
TAE:AUTO_6042105,49.297187,1.006674,19,5123
TAE:AUTO_6042105,49.2992,1.0081,20,5370
TAE:AUTO_6042105,49.302384,1.010043,21,5751
TAE:AUTO_6042105,49.30066,1.013839,22,6087
TAE:AUTO_6042105,49.300417,1.019577,23,6506
TAE:AUTO_6042105,49.301202,1.02265,24,6746
TAE:AUTO_6042105,49.302179,1.02573,25,6995
TAE:AUTO_6042105,49.303485,1.029947,26,7334
TAE:AUTO_6042105,49.302587,1.032695,27,7557
TAE:AUTO_6042105,49.304112,1.036858,28,7904
TAE:AUTO_6042105,49.30452,1.04057,29,8178
TAE:AUTO_6042105,49.30403,1.04194,30,8292
TAE:AUTO_6042105,49.307533,1.039017,31,8735
TAE:AUTO_6042105,49.3095,1.038183,32,8963
TAE:AUTO_6042105,49.311227,1.034797,33,9275
TAE:AUTO_6042105,49.3139,1.03325,34,9593
TAE:AUTO_6042106,49.3054,0.9623,1,0
TAE:AUTO_6042106,49.306454,0.956511,2,437
TAE:AUTO_6042106,49.306966,0.952223,3,753
TAE:AUTO_6042106,49.302597,0.951675,4,1241
TAE:AUTO_6042106,49.30055,0.954083,5,1528
TAE:AUTO_6042106,49.293169,0.97179,6,3056
TAE:AUTO_6042106,49.2914,0.9714,7,3254
TAE:AUTO_6042106,49.28965,0.9696,8,3489
TAE:AUTO_6042106,49.287,0.9705,9,3791
TAE:AUTO_6042106,49.2889,0.9744,10,4145
TAE:AUTO_6042106,49.2894,0.9776,11,4384
TAE:AUTO_6042106,49.29044,0.97562,12,4569
TAE:AUTO_6042106,49.290845,0.980127,13,4900
TAE:AUTO_6042106,49.28928,0.989524,14,5605
TAE:AUTO_6042106,49.289214,0.993882,15,5922
TAE:AUTO_6042106,49.289,0.9971,16,6157
TAE:AUTO_6042106,49.290436,1.000847,17,6473
TAE:AUTO_6042106,49.290022,1.003119,18,6645
TAE:AUTO_6042106,49.289313,1.005263,19,6820
TAE:AUTO_6042106,49.289494,1.007754,20,7002
TAE:AUTO_6042106,49.290489,1.01047,21,7228
TAE:AUTO_6042106,49.290256,1.012506,22,7379
TAE:AUTO_6042106,49.289485,1.018863,23,7849
TAE:AUTO_6042106,49.28714,1.0194,24,8113
TAE:AUTO_6042106,49.287131,1.016117,25,8352
TAE:AUTO_6042106,49.28709,1.01198,26,8653
TAE:AUTO_6042106,49.28415,1.00834,27,9073
TAE:AUTO_6042106,49.282275,1.007203,28,9298
TAE:AUTO_6042106,49.278933,1.008217,29,9677
TAE:AUTO_6042106,49.277479,1.006281,30,9891
TAE:AUTO_6042106,49.276,1.005,31,10080
TAE:AUTO_6042107,49.276,1.005,1,0
TAE:AUTO_6042107,49.277352,1.005475,2,154
TAE:AUTO_6042107,49.2789,1.008283,3,421
TAE:AUTO_6042107,49.282275,1.007203,4,804
TAE:AUTO_6042107,49.284578,1.00852,5,1078
TAE:AUTO_6042107,49.287,1.01267,6,1483
TAE:AUTO_6042107,49.287044,1.017248,7,1816
TAE:AUTO_6042107,49.28708,1.01924,8,1961
TAE:AUTO_6042107,49.289534,1.018994,9,2234
TAE:AUTO_6042107,49.290194,1.013536,10,2638
TAE:AUTO_6042107,49.29053,1.010808,11,2840
TAE:AUTO_6042107,49.289,1.00735,12,3144
TAE:AUTO_6042107,49.288956,1.005984,13,3243
TAE:AUTO_6042107,49.290046,1.003432,14,3465
TAE:AUTO_6042107,49.290518,1.000938,15,3654
TAE:AUTO_6042107,49.28924,0.9973,16,3954
TAE:AUTO_6042107,49.288939,0.99452,17,4159
TAE:AUTO_6042107,49.289163,0.989083,18,4555
TAE:AUTO_6042107,49.29107,0.9801,19,5242
TAE:AUTO_6042107,49.2904,0.97558,20,5579
TAE:AUTO_6042107,49.2894,0.9771,21,5736
TAE:AUTO_6042107,49.28894,0.97445,22,5936
TAE:AUTO_6042107,49.28716,0.97073,23,6271
TAE:AUTO_6042107,49.2894,0.96965,24,6532
TAE:AUTO_6042107,49.2915,0.9716,25,6806
TAE:AUTO_6042107,49.29335,0.97175,26,7012
TAE:AUTO_6042107,49.30055,0.954083,27,8526
TAE:AUTO_6042107,49.302507,0.951543,28,8811
TAE:AUTO_6042107,49.30691,0.95225,29,9304
TAE:AUTO_6042107,49.306462,0.956223,30,9597
TAE:AUTO_6042107,49.30544,0.9619,31,10025
TAE:AUTO_6042108,49.276,1.005,1,0
TAE:AUTO_6042108,49.277352,1.005475,2,154
TAE:AUTO_6042108,49.2789,1.008283,3,421
TAE:AUTO_6042108,49.282275,1.007203,4,804
TAE:AUTO_6042108,49.284578,1.00852,5,1078
TAE:AUTO_6042108,49.287,1.01267,6,1483
TAE:AUTO_6042108,49.287044,1.017248,7,1816
TAE:AUTO_6042108,49.28708,1.01924,8,1961
TAE:AUTO_6042108,49.289534,1.018994,9,2234
TAE:AUTO_6042108,49.290194,1.013536,10,2638
TAE:AUTO_6042108,49.29053,1.010808,11,2840
TAE:AUTO_6042108,49.289,1.00735,12,3144
TAE:AUTO_6042108,49.288956,1.005984,13,3243
TAE:AUTO_6042108,49.290046,1.003432,14,3465
TAE:AUTO_6042108,49.290518,1.000938,15,3654
TAE:AUTO_6042108,49.28924,0.9973,16,3954
TAE:AUTO_6042108,49.288939,0.99452,17,4159
TAE:AUTO_6042108,49.289163,0.989083,18,4555
TAE:AUTO_6042108,49.28345,0.958,19,6904
TAE:AUTO_6042108,49.2909,0.96177,20,7777
TAE:AUTO_6042108,49.29336,0.96764,21,8284
TAE:AUTO_6042108,49.30055,0.954083,22,9554
TAE:AUTO_6042108,49.302507,0.951543,23,9839
TAE:AUTO_6042108,49.30691,0.95225,24,10332
TAE:AUTO_6042108,49.306462,0.956223,25,10625
TAE:AUTO_6042108,49.30544,0.9619,26,11053
TAE:AUTO_6042109,49.3054,0.9623,1,0
TAE:AUTO_6042109,49.306454,0.956511,2,437
TAE:AUTO_6042109,49.306966,0.952223,3,753
TAE:AUTO_6042109,49.302597,0.951675,4,1241
TAE:AUTO_6042109,49.30055,0.954083,5,1528
TAE:AUTO_6042109,49.293169,0.97179,6,3056
TAE:AUTO_6042109,49.2914,0.9714,7,3254
TAE:AUTO_6042109,49.28965,0.9696,8,3489
TAE:AUTO_6042109,49.287,0.9705,9,3791
TAE:AUTO_6042109,49.2889,0.9744,10,4145
TAE:AUTO_6042109,49.2894,0.9776,11,4384
TAE:AUTO_6042109,49.29044,0.97562,12,4569
TAE:AUTO_6042109,49.290845,0.980127,13,4900
TAE:AUTO_6042109,49.28928,0.989524,14,5605
TAE:AUTO_6042109,49.289214,0.993882,15,5922
TAE:AUTO_6042109,49.289,0.9971,16,6157
TAE:AUTO_6042109,49.290436,1.000847,17,6473
TAE:AUTO_6042109,49.290022,1.003119,18,6645
TAE:AUTO_6042109,49.289313,1.005263,19,6820
TAE:AUTO_6042109,49.289494,1.007754,20,7002
TAE:AUTO_6042109,49.290489,1.01047,21,7228
TAE:AUTO_6042109,49.290256,1.012506,22,7379
TAE:AUTO_6042109,49.289485,1.018863,23,7849
TAE:AUTO_6042109,49.28714,1.0194,24,8113
TAE:AUTO_6042109,49.287131,1.016117,25,8352
TAE:AUTO_6042109,49.28709,1.01198,26,8653
TAE:AUTO_6042109,49.28415,1.00834,27,9073
TAE:AUTO_6042109,49.280932,1.007624,28,9435
TAE:AUTO_6042109,49.278933,1.008217,29,9662
TAE:AUTO_6042109,49.277479,1.006281,30,9876
TAE:AUTO_6042109,49.276,1.005,31,10065
TAE:AUTO_6042110,49.3054,0.9623,1,0
TAE:AUTO_6042110,49.306454,0.956511,2,437
TAE:AUTO_6042110,49.306966,0.952223,3,753
TAE:AUTO_6042110,49.302597,0.951675,4,1241
TAE:AUTO_6042110,49.30055,0.954083,5,1528
TAE:AUTO_6042110,49.2932,0.9676,6,2807
TAE:AUTO_6042110,49.29092,0.96183,7,3297
TAE:AUTO_6042110,49.28355,0.95834,8,4155
TAE:AUTO_6042110,49.28928,0.989524,9,6512
TAE:AUTO_6042110,49.289214,0.993882,10,6829
TAE:AUTO_6042110,49.289,0.9971,11,7064
TAE:AUTO_6042110,49.290436,1.000847,12,7380
TAE:AUTO_6042110,49.290022,1.003119,13,7552
TAE:AUTO_6042110,49.289313,1.005263,14,7726
TAE:AUTO_6042110,49.289494,1.007754,15,7909
TAE:AUTO_6042110,49.290489,1.01047,16,8135
TAE:AUTO_6042110,49.290256,1.012506,17,8286
TAE:AUTO_6042110,49.289485,1.018863,18,8756
TAE:AUTO_6042110,49.28714,1.0194,19,9020
TAE:AUTO_6042110,49.287131,1.016117,20,9259
TAE:AUTO_6042110,49.28709,1.01198,21,9560
TAE:AUTO_6042110,49.28415,1.00834,22,9980
TAE:AUTO_6042110,49.282275,1.007203,23,10205
TAE:AUTO_6042110,49.278933,1.008217,24,10584
TAE:AUTO_6042110,49.277479,1.006281,25,10798
TAE:AUTO_6042110,49.276,1.005,26,10987
TAE:AUTO_6042111,49.276,1.005,1,0
TAE:AUTO_6042111,49.277352,1.005475,2,154
TAE:AUTO_6042111,49.2789,1.008283,3,421
TAE:AUTO_6042111,49.281247,1.007824,4,684
TAE:AUTO_6042111,49.284578,1.00852,5,1058
TAE:AUTO_6042111,49.287,1.01267,6,1463
TAE:AUTO_6042111,49.287044,1.017248,7,1796
TAE:AUTO_6042111,49.28708,1.01924,8,1941
TAE:AUTO_6042111,49.289534,1.018994,9,2214
TAE:AUTO_6042111,49.290194,1.013536,10,2618
TAE:AUTO_6042111,49.29053,1.010808,11,2820
TAE:AUTO_6042111,49.289,1.00735,12,3124
TAE:AUTO_6042111,49.288956,1.005984,13,3223
TAE:AUTO_6042111,49.290046,1.003432,14,3445
TAE:AUTO_6042111,49.290518,1.000938,15,3634
TAE:AUTO_6042111,49.28924,0.9973,16,3934
TAE:AUTO_6042111,49.288939,0.99452,17,4139
TAE:AUTO_6042111,49.289163,0.989083,18,4535
TAE:AUTO_6042111,49.29107,0.9801,19,5222
TAE:AUTO_6042111,49.2904,0.97558,20,5560
TAE:AUTO_6042111,49.2894,0.9771,21,5716
TAE:AUTO_6042111,49.28894,0.97445,22,5916
TAE:AUTO_6042111,49.28716,0.97073,23,6251
TAE:AUTO_6042111,49.2894,0.96965,24,6512
TAE:AUTO_6042111,49.2915,0.9716,25,6786
TAE:AUTO_6042111,49.29335,0.97175,26,6992
TAE:AUTO_6042111,49.30055,0.954083,27,8506
TAE:AUTO_6042111,49.302507,0.951543,28,8791
TAE:AUTO_6042111,49.30691,0.95225,29,9284
TAE:AUTO_6042111,49.306462,0.956223,30,9577
TAE:AUTO_6042111,49.30544,0.9619,31,10005
TAE:AUTO_6042112,49.2634,1.0573,1,0
TAE:AUTO_6042112,49.26273,1.062304,2,371
TAE:AUTO_6042112,49.264131,1.060937,3,556
TAE:AUTO_6042112,49.266061,1.056363,4,952
TAE:AUTO_6042112,49.265152,1.053917,5,1157
